trigram,frequency,trigrams
"('munchies', 'incredibly', 'lucky')",1,munchies incredibly lucky
"('lucky', 'stay', 'romeo')",1,lucky stay romeo
"('made', 'last', 'minute')",1,made last minute
"('stay', 'romeo', 'manager')",1,stay romeo manager
"('romeo', 'manager', 'concierges')",1,romeo manager concierges
"('manager', 'concierges', 'took')",1,manager concierges took
"('concierges', 'took', 'great')",1,concierges took great
"('took', 'great', 'care')",1,took great care
"('great', 'care', 'sadly')",1,great care sadly
"('care', 'sadly', 'walking')",1,care sadly walking
"('sadly', 'walking', 'hotel')",1,sadly walking hotel
"('walking', 'hotel', 'ferry')",1,walking hotel ferry
"('hotel', 'ferry', 'cell')",1,hotel ferry cell
"('huge', 'something', 'everyone')",1,huge something everyone
"('buffet', 'huge', 'something')",1,buffet huge something
"('breakfast', 'buffet', 'huge')",1,breakfast buffet huge
"('included', 'breakfast', 'buffet')",1,included breakfast buffet
"('stayed', 'corner', 'room')",1,stayed corner room
"('corner', 'room', 'extremely')",1,corner room extremely
"('room', 'extremely', 'nice')",1,room extremely nice
"('extremely', 'nice', 'rooms')",1,extremely nice rooms
"('nice', 'rooms', 'european')",1,nice rooms european
"('rooms', 'european', 'small')",1,rooms european small
"('european', 'small', 'bathroom')",1,european small bathroom
"('small', 'bathroom', 'toilet')",1,small bathroom toilet
"('bathroom', 'toilet', 'configuration')",1,bathroom toilet configuration
"('toilet', 'configuration', 'tight')",1,toilet configuration tight
"('configuration', 'tight', 'odd')",1,configuration tight odd
"('tight', 'odd', 'wall')",1,tight odd wall
"('odd', 'wall', 'coverings')",1,odd wall coverings
"('wall', 'coverings', 'way')",1,wall coverings way
"('coverings', 'way', 'busy')",1,coverings way busy
"('way', 'busy', 'rooms')",1,way busy rooms
"('busy', 'rooms', 'clean')",1,busy rooms clean
"('rooms', 'clean', 'staff')",1,rooms clean staff
"('clean', 'staff', 'helpful')",1,clean staff helpful
"('staff', 'helpful', 'included')",1,staff helpful included
"('helpful', 'included', 'breakfast')",1,helpful included breakfast
"('ferry', 'cell', 'phone')",1,ferry cell phone
"('cell', 'phone', 'credit')",1,cell phone credit
"('phone', 'credit', 'cards')",1,phone credit cards
"('room', 'covid', 'test')",1,room covid test
"('test', 'literally', 'walked')",1,test literally walked
"('literally', 'walked', 'pharmacy')",1,literally walked pharmacy
"('walked', 'pharmacy', 'wired')",1,walked pharmacy wired
"('pharmacy', 'wired', 'money')",1,pharmacy wired money
"('wired', 'money', 'got')",1,wired money got
"('money', 'got', 'home')",1,money got home
"('got', 'home', 'kindness')",1,got home kindness
"('home', 'kindness', 'generosity')",1,home kindness generosity
"('kindness', 'generosity', 'really')",1,kindness generosity really
"('generosity', 'really', 'beyond')",1,generosity really beyond
"('really', 'beyond', 'great')",1,really beyond great
"('beyond', 'great', 'hotel')",1,beyond great hotel
"('great', 'hotel', 'naples')",1,great hotel naples
"('hotel', 'naples', 'first')",1,hotel naples first
"('naples', 'first', 'class')",1,naples first class
"('first', 'class', 'service')",1,first class service
"('class', 'service', 'accommodation')",1,class service accommodation
"('service', 'accommodation', 'booking')",1,service accommodation booking
"('accommodation', 'booking', 'hotel')",1,accommodation booking hotel
"('booking', 'hotel', 'made')",1,booking hotel made
"('hotel', 'made', 'last')",1,hotel made last
"('covid', 'test', 'literally')",1,covid test literally
"('hotel', 'room', 'covid')",1,hotel room covid
"('credit', 'cards', 'stolen')",1,credit cards stolen
"('taxi', 'hotel', 'room')",1,taxi hotel room
"('cards', 'stolen', 'although')",1,cards stolen although
"('stolen', 'although', 'stressful')",1,stolen although stressful
"('although', 'stressful', 'experience')",1,although stressful experience
"('stressful', 'experience', 'greatly')",1,stressful experience greatly
"('experience', 'greatly', 'comforted')",1,experience greatly comforted
"('greatly', 'comforted', 'francesco')",1,greatly comforted francesco
"('comforted', 'francesco', 'let')",1,comforted francesco let
"('francesco', 'let', 'use')",1,francesco let use
"('let', 'use', 'phone')",1,let use phone
"('use', 'phone', 'office')",1,use phone office
"('phone', 'office', 'cancel')",1,phone office cancel
"('office', 'cancel', 'cards')",1,office cancel cards
"('cancel', 'cards', 'rebook')",1,cancel cards rebook
"('cards', 'rebook', 'flight')",1,cards rebook flight
"('rebook', 'flight', 'also')",1,rebook flight also
"('flight', 'also', 'generously')",1,flight also generously
"('also', 'generously', 'paid')",1,also generously paid
"('generously', 'paid', 'dinner')",1,generously paid dinner
"('paid', 'dinner', 'airport')",1,paid dinner airport
"('dinner', 'airport', 'taxi')",1,dinner airport taxi
"('airport', 'taxi', 'hotel')",1,airport taxi hotel
"('hotel', 'breakfast', 'buffet')",1,hotel breakfast buffet
"('best', 'parts', 'hotel')",1,best parts hotel
"('hot', 'cold', 'dip')",1,hot cold dip
"('ships', 'ferries', 'hydrofoils')",1,ships ferries hydrofoils
"('location', 'overlooking', 'busy')",1,location overlooking busy
"('overlooking', 'busy', 'port')",1,overlooking busy port
"('busy', 'port', 'loved')",1,busy port loved
"('port', 'loved', 'harbour')",1,port loved harbour
"('loved', 'harbour', 'view')",1,loved harbour view
"('view', 'room', '507')",1,view room 507
"('room', '507', 'watching')",1,room 507 watching
"('507', 'watching', 'cruise')",1,507 watching cruise
"('watching', 'cruise', 'ships')",1,watching cruise ships
"('cruise', 'ships', 'ferries')",1,cruise ships ferries
"('ferries', 'hydrofoils', 'etc')",1,ferries hydrofoils etc
"('drawers', 'clothing', 'nowhere')",1,drawers clothing nowhere
"('hydrofoils', 'etc', 'room')",1,hydrofoils etc room
"('etc', 'room', 'compact')",1,etc room compact
"('room', 'compact', 'super')",1,room compact super
"('compact', 'super', 'comfy')",1,compact super comfy
"('super', 'comfy', 'breakfast')",1,super comfy breakfast
"('comfy', 'breakfast', '9th')",1,comfy breakfast 9th
"('breakfast', '9th', 'floor')",1,breakfast 9th floor
"('9th', 'floor', 'fab')",1,9th floor fab
"('floor', 'fab', 'excellent')",1,floor fab excellent
"('fab', 'excellent', 'staff')",1,fab excellent staff
"('prettiest', 'location', 'overlooking')",1,prettiest location overlooking
"('perhaps', 'prettiest', 'location')",1,perhaps prettiest location
"('hotel', 'perhaps', 'prettiest')",1,hotel perhaps prettiest
"('fabulous', 'hotel', 'perhaps')",1,fabulous hotel perhaps
"('nowhere', 'store', 'luggage')",1,nowhere store luggage
"('store', 'luggage', 'lined')",1,store luggage lined
"('luggage', 'lined', 'narrow')",1,luggage lined narrow
"('lined', 'narrow', 'entry')",1,lined narrow entry
"('narrow', 'entry', 'alleyway')",1,narrow entry alleyway
"('entry', 'alleyway', 'number')",1,entry alleyway number
"('alleyway', 'number', 'times')",1,alleyway number times
"('number', 'times', 'stubbed')",1,number times stubbed
"('times', 'stubbed', 'toe')",1,times stubbed toe
"('stubbed', 'toe', 'wacked')",1,stubbed toe wacked
"('toe', 'wacked', 'shin')",1,toe wacked shin
"('wacked', 'shin', 'six')",1,wacked shin six
"('shin', 'six', 'days')",1,shin six days
"('six', 'days', 'stay')",1,six days stay
"('days', 'stay', 'high')",1,days stay high
"('stay', 'high', 'two')",1,stay high two
"('high', 'two', 'figures')",1,high two figures
"('two', 'figures', 'open')",1,two figures open
"('figures', 'open', 'teeny')",1,figures open teeny
"('open', 'teeny', 'fabulous')",1,open teeny fabulous
"('teeny', 'fabulous', 'hotel')",1,teeny fabulous hotel
"('excellent', 'staff', 'lovely')",1,excellent staff lovely
"('staff', 'lovely', 'pool')",1,staff lovely pool
"('lovely', 'pool', 'big')",1,lovely pool big
"('birthday', 'celebration', 'presented')",1,birthday celebration presented
"('presented', 'amazing', 'tasting')",1,presented amazing tasting
"('amazing', 'tasting', 'cake')",1,amazing tasting cake
"('tasting', 'cake', 'breakfast')",1,tasting cake breakfast
"('cake', 'breakfast', 'birthday')",1,cake breakfast birthday
"('breakfast', 'birthday', 'boy')",1,breakfast birthday boy
"('birthday', 'boy', 'said')",1,birthday boy said
"('boy', 'said', 'best')",1,boy said best
"('said', 'best', 'ever')",1,said best ever
"('best', 'ever', 'cake')",1,best ever cake
"('ever', 'cake', 'eaten')",1,ever cake eaten
"('cake', 'eaten', 'wow')",1,cake eaten wow
"('eaten', 'wow', 'amazing')",1,eaten wow amazing
"('wow', 'amazing', 'absolutely')",1,wow amazing absolutely
"('amazing', 'absolutely', 'amazing')",1,amazing absolutely amazing
"('absolutely', 'amazing', 'hotel')",1,absolutely amazing hotel
"('amazing', 'hotel', 'area')",1,amazing hotel area
"('hotel', 'area', 'staff')",1,hotel area staff
"('area', 'staff', 'facilities')",1,area staff facilities
"('staff', 'facilities', 'breakfast')",1,staff facilities breakfast
"('facilities', 'breakfast', 'everything')",1,facilities breakfast everything
"('breakfast', 'everything', 'great')",1,breakfast everything great
"('celebration', 'presented', 'amazing')",1,celebration presented amazing
"('also', 'birthday', 'celebration')",1,also birthday celebration
"('pool', 'big', 'city')",1,pool big city
"('gym', 'also', 'birthday')",1,gym also birthday
"('big', 'city', 'hotel')",1,big city hotel
"('city', 'hotel', 'super')",1,city hotel super
"('hotel', 'super', 'chic')",1,hotel super chic
"('super', 'chic', 'hotel')",1,super chic hotel
"('chic', 'hotel', 'excellent')",1,chic hotel excellent
"('hotel', 'excellent', 'staff')",1,hotel excellent staff
"('excellent', 'staff', 'one')",1,excellent staff one
"('staff', 'one', 'negative')",1,staff one negative
"('one', 'negative', 'comment')",1,one negative comment
"('negative', 'comment', 'would')",1,negative comment would
"('comment', 'would', 'careful')",1,comment would careful
"('would', 'careful', 'order')",1,would careful order
"('careful', 'order', 'drinks')",1,careful order drinks
"('order', 'drinks', 'get')",1,order drinks get
"('drinks', 'get', 'surprise')",1,drinks get surprise
"('get', 'surprise', 'put')",1,get surprise put
"('surprise', 'put', 'bit')",1,surprise put bit
"('put', 'bit', 'also')",1,put bit also
"('bit', 'also', 'amazing')",1,bit also amazing
"('also', 'amazing', 'spa')",1,also amazing spa
"('spa', 'gym', 'also')",1,spa gym also
"('clothing', 'nowhere', 'store')",1,clothing nowhere store
"('small', 'drawers', 'clothing')",1,small drawers clothing
"('great', 'spend', 'night')",1,great spend night
"('great', 'especially', 'andrea')",1,great especially andrea
"('quick', 'tell', 'someone')",1,quick tell someone
"('tell', 'someone', 'reconsidering')",1,tell someone reconsidering
"('someone', 'reconsidering', 'michelin')",1,someone reconsidering michelin
"('reconsidering', 'michelin', 'star')",1,reconsidering michelin star
"('michelin', 'star', 'room')",1,michelin star room
"('star', 'room', 'nice')",1,star room nice
"('room', 'nice', 'hotel')",1,room nice hotel
"('nice', 'hotel', 'staff')",1,nice hotel staff
"('hotel', 'staff', 'great')",1,hotel staff great
"('staff', 'great', 'especially')",1,staff great especially
"('especially', 'andrea', 'helpful')",1,especially andrea helpful
"('part', 'two', 'small')",1,part two small
"('andrea', 'helpful', 'made')",1,andrea helpful made
"('helpful', 'made', 'great')",1,helpful made great
"('made', 'great', 'recommendations')",1,made great recommendations
"('great', 'recommendations', 'able')",1,great recommendations able
"('recommendations', 'able', 'use')",1,recommendations able use
"('able', 'use', 'spa')",1,able use spa
"('spa', 'facilities', 'huge')",1,spa facilities huge
"('facilities', 'huge', 'plus')",1,facilities huge plus
"('huge', 'plus', 'especially')",1,huge plus especially
"('plus', 'especially', 'flying')",1,plus especially flying
"('restaurant', 'quick', 'tell')",1,restaurant quick tell
"('star', 'restaurant', 'quick')",1,star restaurant quick
"('eat', 'michelin', 'star')",1,eat michelin star
"('decided', 'eat', 'michelin')",1,decided eat michelin
"('door', 'service', 'poor')",1,door service poor
"('service', 'poor', 'shame')",1,service poor shame
"('poor', 'shame', 'since')",1,poor shame since
"('shame', 'since', 'breakfast')",1,shame since breakfast
"('since', 'breakfast', 'food')",1,since breakfast food
"('breakfast', 'food', 'great')",1,breakfast food great
"('food', 'great', '90eur')",1,food great 90eur
"('great', '90eur', 'credit')",1,great 90eur credit
"('90eur', 'credit', 'offered')",1,90eur credit offered
"('credit', 'offered', 'seemed')",1,credit offered seemed
"('offered', 'seemed', 'great')",1,offered seemed great
"('seemed', 'great', '30eur')",1,seemed great 30eur
"('great', '30eur', '4oz')",1,great 30eur 4oz
"('30eur', '4oz', 'glass')",1,30eur 4oz glass
"('4oz', 'glass', 'wine')",1,4oz glass wine
"('glass', 'wine', 'feels')",1,glass wine feels
"('wine', 'feels', 'like')",1,wine feels like
"('feels', 'like', 'scam')",1,feels like scam
"('like', 'scam', 'put')",1,like scam put
"('scam', 'put', 'decided')",1,scam put decided
"('put', 'decided', 'eat')",1,put decided eat
"('especially', 'flying', 'time')",1,especially flying time
"('flying', 'time', 'breakfast')",1,flying time breakfast
"('time', 'breakfast', 'really')",1,time breakfast really
"('four', 'five', 'architect')",1,four five architect
"('architect', 'designer', 'clearly')",1,architect designer clearly
"('designer', 'clearly', 'never')",1,designer clearly never
"('clearly', 'never', 'spent')",1,clearly never spent
"('never', 'spent', 'night')",1,never spent night
"('spent', 'night', 'creation')",1,spent night creation
"('night', 'creation', 'rooms')",1,night creation rooms
"('creation', 'rooms', 'cruise')",1,creation rooms cruise
"('rooms', 'cruise', 'ship')",1,rooms cruise ship
"('cruise', 'ship', 'small')",1,cruise ship small
"('ship', 'small', 'closet')",1,ship small closet
"('small', 'closet', 'space')",1,small closet space
"('closet', 'space', 'could')",1,closet space could
"('space', 'could', 'accommodate')",1,space could accommodate
"('could', 'accommodate', 'reasonable')",1,could accommodate reasonable
"('accommodate', 'reasonable', 'amount')",1,accommodate reasonable amount
"('reasonable', 'amount', 'clothing')",1,reasonable amount clothing
"('amount', 'clothing', 'kept')",1,amount clothing kept
"('clothing', 'kept', 'belongings')",1,clothing kept belongings
"('kept', 'belongings', 'luggage')",1,kept belongings luggage
"('belongings', 'luggage', 'part')",1,belongings luggage part
"('luggage', 'part', 'two')",1,luggage part two
"('five', 'architect', 'designer')",1,five architect designer
"('instead', 'four', 'five')",1,instead four five
"('breakfast', 'really', 'good')",1,breakfast really good
"('stars', 'instead', 'four')",1,stars instead four
"('really', 'good', 'would')",1,really good would
"('would', 'stay', 'staff')",1,would stay staff
